fecha_vigencia,lista_id,planta,valor
12.06.2026,COMB-40-2026,TARAPOTO,22.4023
12.06.2026,COMB-40-2026,YURIMAGUAS,15.81
13.01.2026,COMB-02-2026,CHIMBOTE,12.6614
13.01.2026,COMB-02-2026,CUSCO,14.4904
13.01.2026,COMB-02-2026,EL MILAGRO,14.2426
13.01.2026,COMB-02-2026,ETEN,13.2632
13.01.2026,COMB-02-2026,ILO,13.7588
13.01.2026,COMB-02-2026,IQUITOS,11.63
13.01.2026,COMB-02-2026,JULIACA,14.3842
13.01.2026,COMB-02-2026,LIMA,13.0272
13.01.2026,COMB-02-2026,MOLLENDO,13.9122
13.01.2026,COMB-02-2026,PISCO,13.6762
13.01.2026,COMB-02-2026,PIURA,12.2248
13.01.2026,COMB-02-2026,PTO. MALDONADO,11.6883
13.01.2026,COMB-02-2026,PUCALLPA,11.62
13.01.2026,COMB-02-2026,SALAVERRY,13.5228
13.01.2026,COMB-02-2026,SUPE,13.4756
13.01.2026,COMB-02-2026,TALARA,12.0242
13.01.2026,COMB-02-2026,TARAPOTO,14.6379
13.01.2026,COMB-02-2026,YURIMAGUAS,12.05
14.04.2026,COMB-21-2026,CHIMBOTE,21.6176
14.04.2026,COMB-21-2026,CUSCO,25.4998
14.04.2026,COMB-21-2026,EL MILAGRO,23.423
14.04.2026,COMB-21-2026,ETEN,24.5676
14.04.2026,COMB-21-2026,ILO,25.0632
14.04.2026,COMB-21-2026,IQUITOS,19.01
14.04.2026,COMB-21-2026,JULIACA,25.3936
14.04.2026,COMB-21-2026,LIMA,22.9156
14.04.2026,COMB-21-2026,MOLLENDO,25.2166
14.04.2026,COMB-21-2026,PISCO,24.7446
14.04.2026,COMB-21-2026,PIURA,21.1102
14.04.2026,COMB-21-2026,PTO. MALDONADO,21.4683
14.04.2026,COMB-21-2026,PUCALLPA,19.0
14.04.2026,COMB-21-2026,SALAVERRY,24.8272
14.04.2026,COMB-21-2026,SUPE,23.364
14.04.2026,COMB-21-2026,TALARA,20.9096
14.04.2026,COMB-21-2026,TARAPOTO,23.8183
14.04.2026,COMB-21-2026,YURIMAGUAS,19.14
14.07.2026,COMB-49-2026,CHIMBOTE,20.0246
14.07.2026,COMB-49-2026,CUSCO,21.948
14.07.2026,COMB-49-2026,EL MILAGRO,21.7474
14.07.2026,COMB-49-2026,ETEN,20.178
14.07.2026,COMB-49-2026,ILO,21.6336
14.07.2026,COMB-49-2026,IQUITOS,18.17
14.07.2026,COMB-49-2026,JULIACA,22.007
14.07.2026,COMB-49-2026,LIMA,20.1308
14.07.2026,COMB-49-2026,MOLLENDO,21.3816
14.07.2026,COMB-49-2026,PISCO,20.001
14.07.2026,COMB-49-2026,PIURA,19.9892
14.07.2026,COMB-49-2026,PTO. MALDONADO,18.4383
14.07.2026,COMB-49-2026,PUCALLPA,17.28
14.07.2026,COMB-49-2026,SALAVERRY,20.4258
14.07.2026,COMB-49-2026,SUPE,20.355
14.07.2026,COMB-49-2026,TALARA,19.7886
14.07.2026,COMB-49-2026,TARAPOTO,22.0601
14.07.2026,COMB-49-2026,YURIMAGUAS,17.32
16.05.2026,COMB-29-2026,CHIMBOTE,21.0158
16.05.2026,COMB-29-2026,CUSCO,23.4348
16.05.2026,COMB-29-2026,EL MILAGRO,23.2342
16.05.2026,COMB-29-2026,ETEN,23.4466
16.05.2026,COMB-29-2026,ILO,23.5882
16.05.2026,COMB-29-2026,IQUITOS,18.76
16.05.2026,COMB-29-2026,JULIACA,23.3286
16.05.2026,COMB-29-2026,LIMA,22.2312
16.05.2026,COMB-29-2026,MOLLENDO,23.1516
16.05.2026,COMB-29-2026,PISCO,23.0336
16.05.2026,COMB-29-2026,PIURA,20.9214
16.05.2026,COMB-29-2026,PTO. MALDONADO,19.7183
16.05.2026,COMB-29-2026,PUCALLPA,19.05
16.05.2026,COMB-29-2026,SALAVERRY,23.7062
16.05.2026,COMB-29-2026,SUPE,22.833
16.05.2026,COMB-29-2026,TALARA,20.7208
16.05.2026,COMB-29-2026,TARAPOTO,23.6295
16.05.2026,COMB-29-2026,YURIMAGUAS,17.25
16.06.2026,COMB-41-2026,CHIMBOTE,19.8476
16.06.2026,COMB-41-2026,CUSCO,21.6766
16.06.2026,COMB-41-2026,EL MILAGRO,21.771
16.06.2026,COMB-41-2026,ETEN,19.8358
16.06.2026,COMB-41-2026,ILO,21.83
16.06.2026,COMB-41-2026,IQUITOS,17.02
16.06.2026,COMB-41-2026,JULIACA,21.5704
16.06.2026,COMB-41-2026,LIMA,19.9066
16.06.2026,COMB-41-2026,MOLLENDO,21.3934
16.06.2026,COMB-41-2026,PISCO,20.119
16.06.2026,COMB-41-2026,PIURA,19.4582
16.06.2026,COMB-41-2026,PTO. MALDONADO,18.3283
16.06.2026,COMB-41-2026,PUCALLPA,17.08
16.06.2026,COMB-41-2026,SALAVERRY,20.532
16.06.2026,COMB-41-2026,SUPE,20.3668
16.06.2026,COMB-41-2026,TALARA,19.2576
16.06.2026,COMB-41-2026,TARAPOTO,22.1663
16.06.2026,COMB-41-2026,YURIMAGUAS,15.61
16.07.2026,COMB-50-2026,CHIMBOTE,20.9686
16.07.2026,COMB-50-2026,CUSCO,22.892
16.07.2026,COMB-50-2026,EL MILAGRO,22.6914
16.07.2026,COMB-50-2026,ETEN,21.122
16.07.2026,COMB-50-2026,ILO,22.5776
16.07.2026,COMB-50-2026,IQUITOS,18.97
16.07.2026,COMB-50-2026,JULIACA,22.951
16.07.2026,COMB-50-2026,LIMA,21.0748
16.07.2026,COMB-50-2026,MOLLENDO,22.3256
16.07.2026,COMB-50-2026,PISCO,20.945
16.07.2026,COMB-50-2026,PIURA,21.8772
16.07.2026,COMB-50-2026,PTO. MALDONADO,19.2383
16.07.2026,COMB-50-2026,PUCALLPA,18.08
16.07.2026,COMB-50-2026,SALAVERRY,21.3698
16.07.2026,COMB-50-2026,SUPE,21.299
16.07.2026,COMB-50-2026,TALARA,21.6766
16.07.2026,COMB-50-2026,TARAPOTO,23.0041
16.07.2026,COMB-50-2026,YURIMAGUAS,18.12
17.02.2026,COMB-08-2026,CHIMBOTE,13.1452
17.02.2026,COMB-08-2026,CUSCO,14.6792
17.02.2026,COMB-08-2026,EL MILAGRO,14.5966
17.02.2026,COMB-08-2026,ETEN,13.747
17.02.2026,COMB-08-2026,ILO,14.2426
17.02.2026,COMB-08-2026,IQUITOS,12.04
17.02.2026,COMB-08-2026,JULIACA,14.573
17.02.2026,COMB-08-2026,LIMA,13.511
17.02.2026,COMB-08-2026,MOLLENDO,14.396
17.02.2026,COMB-08-2026,PISCO,14.16
17.02.2026,COMB-08-2026,PIURA,12.2838
17.02.2026,COMB-08-2026,PTO. MALDONADO,12.2983
17.02.2026,COMB-08-2026,PUCALLPA,12.03
17.02.2026,COMB-08-2026,SALAVERRY,14.0066
17.02.2026,COMB-08-2026,SUPE,13.9594
17.02.2026,COMB-08-2026,TALARA,12.0832
17.02.2026,COMB-08-2026,TARAPOTO,14.9919
17.02.2026,COMB-08-2026,YURIMAGUAS,12.46
17.03.2026,COMB-15-2026,CHIMBOTE,20.8506
17.03.2026,COMB-15-2026,CUSCO,22.2784
17.03.2026,COMB-15-2026,EL MILAGRO,22.302
17.03.2026,COMB-15-2026,ETEN,21.4524
17.03.2026,COMB-15-2026,ILO,21.948
17.03.2026,COMB-15-2026,IQUITOS,18.48
17.03.2026,COMB-15-2026,JULIACA,22.1722
17.03.2026,COMB-15-2026,LIMA,21.2164
17.03.2026,COMB-15-2026,MOLLENDO,21.9952
17.03.2026,COMB-15-2026,PISCO,21.8654
17.03.2026,COMB-15-2026,PIURA,19.9892
17.03.2026,COMB-15-2026,PTO. MALDONADO,18.7383
17.03.2026,COMB-15-2026,PUCALLPA,18.47
17.03.2026,COMB-15-2026,SALAVERRY,21.712
17.03.2026,COMB-15-2026,SUPE,21.6648
17.03.2026,COMB-15-2026,TALARA,19.7886
17.03.2026,COMB-15-2026,TARAPOTO,22.6973
17.03.2026,COMB-15-2026,YURIMAGUAS,18.9
18.04.2026,COMB-22-2026,CHIMBOTE,21.6176
18.04.2026,COMB-22-2026,CUSCO,25.4998
18.04.2026,COMB-22-2026,EL MILAGRO,23.423
18.04.2026,COMB-22-2026,ETEN,24.5676
18.04.2026,COMB-22-2026,ILO,25.0632
18.04.2026,COMB-22-2026,IQUITOS,19.01
18.04.2026,COMB-22-2026,JULIACA,25.3936
18.04.2026,COMB-22-2026,LIMA,22.3256
18.04.2026,COMB-22-2026,MOLLENDO,25.2166
18.04.2026,COMB-22-2026,PISCO,24.7446
18.04.2026,COMB-22-2026,PIURA,21.1102
18.04.2026,COMB-22-2026,PTO. MALDONADO,21.4683
18.04.2026,COMB-22-2026,PUCALLPA,19.0
18.04.2026,COMB-22-2026,SALAVERRY,24.8272
18.04.2026,COMB-22-2026,SUPE,22.774
18.04.2026,COMB-22-2026,TALARA,20.9096
18.04.2026,COMB-22-2026,TARAPOTO,23.8183
18.04.2026,COMB-22-2026,YURIMAGUAS,19.14
18.07.2026,COMB-51-2026,CHIMBOTE,20.9686
18.07.2026,COMB-51-2026,CUSCO,22.892
18.07.2026,COMB-51-2026,EL MILAGRO,23.2814
18.07.2026,COMB-51-2026,ETEN,21.712
18.07.2026,COMB-51-2026,ILO,22.5776
18.07.2026,COMB-51-2026,IQUITOS,18.97
18.07.2026,COMB-51-2026,JULIACA,22.951
18.07.2026,COMB-51-2026,LIMA,21.0748
18.07.2026,COMB-51-2026,MOLLENDO,22.3256
18.07.2026,COMB-51-2026,PISCO,20.945
18.07.2026,COMB-51-2026,PIURA,23.4112
18.07.2026,COMB-51-2026,PTO. MALDONADO,19.2383
18.07.2026,COMB-51-2026,PUCALLPA,18.08
18.07.2026,COMB-51-2026,SALAVERRY,21.9598
18.07.2026,COMB-51-2026,SUPE,21.299
18.07.2026,COMB-51-2026,TALARA,23.2106
18.07.2026,COMB-51-2026,TARAPOTO,23.5941
18.07.2026,COMB-51-2026,YURIMAGUAS,18.62
18.08.2026,COMB-58-2026,CHIMBOTE,24.5912
18.08.2026,COMB-58-2026,CUSCO,25.9246
18.08.2026,COMB-58-2026,EL MILAGRO,25.7358
18.08.2026,COMB-58-2026,ETEN,24.7564
18.08.2026,COMB-58-2026,ILO,25.6102
18.08.2026,COMB-58-2026,IQUITOS,22.01
18.08.2026,COMB-58-2026,JULIACA,25.9836
18.08.2026,COMB-58-2026,LIMA,24.662
18.08.2026,COMB-58-2026,MOLLENDO,25.3582
18.08.2026,COMB-58-2026,PISCO,24.5322
18.08.2026,COMB-58-2026,PIURA,24.9216
18.08.2026,COMB-58-2026,PTO. MALDONADO,21.8083
18.08.2026,COMB-58-2026,PUCALLPA,21.12
18.08.2026,COMB-58-2026,SALAVERRY,25.5824
18.08.2026,COMB-58-2026,SUPE,24.8862
18.08.2026,COMB-58-2026,TALARA,24.721
18.08.2026,COMB-58-2026,TARAPOTO,26.0485
18.08.2026,COMB-58-2026,YURIMAGUAS,20.9
19.05.2026,COMB-30-2026,CHIMBOTE,20.3314
19.05.2026,COMB-30-2026,CUSCO,23.4348
19.05.2026,COMB-30-2026,EL MILAGRO,22.8212
19.05.2026,COMB-30-2026,ETEN,21.5822
19.05.2026,COMB-30-2026,ILO,23.5882
19.05.2026,COMB-30-2026,IQUITOS,18.41
19.05.2026,COMB-30-2026,JULIACA,23.3286
19.05.2026,COMB-30-2026,LIMA,21.5468
19.05.2026,COMB-30-2026,MOLLENDO,23.1516
19.05.2026,COMB-30-2026,PISCO,21.9952
19.05.2026,COMB-30-2026,PIURA,20.5084
19.05.2026,COMB-30-2026,PTO. MALDONADO,19.7183
19.05.2026,COMB-30-2026,PUCALLPA,18.47
19.05.2026,COMB-30-2026,SALAVERRY,21.8418
19.05.2026,COMB-30-2026,SUPE,21.7946
19.05.2026,COMB-30-2026,TALARA,20.3078
19.05.2026,COMB-30-2026,TARAPOTO,23.2165
19.05.2026,COMB-30-2026,YURIMAGUAS,16.9
20.01.2026,COMB-03-2026,CHIMBOTE,12.8148
20.01.2026,COMB-03-2026,CUSCO,14.8798
20.01.2026,COMB-03-2026,EL MILAGRO,14.396
20.01.2026,COMB-03-2026,ETEN,13.4166
20.01.2026,COMB-03-2026,ILO,13.9122
20.01.2026,COMB-03-2026,IQUITOS,11.76
20.01.2026,COMB-03-2026,JULIACA,14.7736
20.01.2026,COMB-03-2026,LIMA,13.1806
20.01.2026,COMB-03-2026,MOLLENDO,14.3016
20.01.2026,COMB-03-2026,PISCO,13.8296
20.01.2026,COMB-03-2026,PIURA,12.3782
20.01.2026,COMB-03-2026,PTO. MALDONADO,12.0183
20.01.2026,COMB-03-2026,PUCALLPA,11.75
20.01.2026,COMB-03-2026,SALAVERRY,13.6762
20.01.2026,COMB-03-2026,SUPE,13.629
20.01.2026,COMB-03-2026,TALARA,12.1776
20.01.2026,COMB-03-2026,TARAPOTO,14.7913
20.01.2026,COMB-03-2026,YURIMAGUAS,12.18
20.02.2026,COMB-09-2026,CHIMBOTE,13.1452
20.02.2026,COMB-09-2026,CUSCO,14.6792
20.02.2026,COMB-09-2026,EL MILAGRO,14.5966
20.02.2026,COMB-09-2026,ETEN,13.747
20.02.2026,COMB-09-2026,ILO,14.2426
20.02.2026,COMB-09-2026,IQUITOS,12.04
20.02.2026,COMB-09-2026,JULIACA,14.573
20.02.2026,COMB-09-2026,LIMA,13.511
20.02.2026,COMB-09-2026,MOLLENDO,14.396
20.02.2026,COMB-09-2026,PISCO,14.16
20.02.2026,COMB-09-2026,PIURA,12.2838
20.02.2026,COMB-09-2026,PTO. MALDONADO,12.2983
20.02.2026,COMB-09-2026,PUCALLPA,12.03
20.02.2026,COMB-09-2026,SALAVERRY,14.0066
20.02.2026,COMB-09-2026,SUPE,13.9594
20.02.2026,COMB-09-2026,TALARA,12.0832
20.02.2026,COMB-09-2026,TARAPOTO,14.9919
20.02.2026,COMB-09-2026,YURIMAGUAS,12.46
20.06.2026,COMB-42-2026,CHIMBOTE,19.8476
20.06.2026,COMB-42-2026,CUSCO,21.6766
20.06.2026,COMB-42-2026,EL MILAGRO,20.591
20.06.2026,COMB-42-2026,ETEN,19.8358
20.06.2026,COMB-42-2026,ILO,21.83
20.06.2026,COMB-42-2026,IQUITOS,17.02
20.06.2026,COMB-42-2026,JULIACA,21.5704
20.06.2026,COMB-42-2026,LIMA,19.9066
20.06.2026,COMB-42-2026,MOLLENDO,21.3934
20.06.2026,COMB-42-2026,PISCO,20.119
20.06.2026,COMB-42-2026,PIURA,18.2782
20.06.2026,COMB-42-2026,PTO. MALDONADO,18.3283
20.06.2026,COMB-42-2026,PUCALLPA,17.08
20.06.2026,COMB-42-2026,SALAVERRY,20.532
20.06.2026,COMB-42-2026,SUPE,20.3668
20.06.2026,COMB-42-2026,TALARA,18.0776
20.06.2026,COMB-42-2026,TARAPOTO,20.9863
20.06.2026,COMB-42-2026,YURIMAGUAS,14.61
20.08.2026,COMB-59-2026,CHIMBOTE,24.5912
20.08.2026,COMB-59-2026,CUSCO,25.9246
20.08.2026,COMB-59-2026,EL MILAGRO,25.7358
20.08.2026,COMB-59-2026,ETEN,24.7564
20.08.2026,COMB-59-2026,ILO,25.6102
20.08.2026,COMB-59-2026,IQUITOS,22.01
20.08.2026,COMB-59-2026,JULIACA,25.9836
20.08.2026,COMB-59-2026,LIMA,24.662
20.08.2026,COMB-59-2026,MOLLENDO,25.3582
20.08.2026,COMB-59-2026,PISCO,24.5322
20.08.2026,COMB-59-2026,PIURA,24.9216
20.08.2026,COMB-59-2026,PTO. MALDONADO,21.8083
20.08.2026,COMB-59-2026,PUCALLPA,21.12
20.08.2026,COMB-59-2026,SALAVERRY,25.5824
20.08.2026,COMB-59-2026,SUPE,24.8862
20.08.2026,COMB-59-2026,TALARA,24.721
20.08.2026,COMB-59-2026,TARAPOTO,26.0485
20.08.2026,COMB-59-2026,YURIMAGUAS,20.9
21.04.2026,COMB-23-2026,CHIMBOTE,20.3904
21.04.2026,COMB-23-2026,CUSCO,23.9186
21.04.2026,COMB-23-2026,EL MILAGRO,22.066
21.04.2026,COMB-23-2026,ETEN,23.3404
21.04.2026,COMB-23-2026,ILO,23.482
21.04.2026,COMB-23-2026,IQUITOS,17.97
21.04.2026,COMB-23-2026,JULIACA,23.8124
21.04.2026,COMB-23-2026,LIMA,21.0984
21.04.2026,COMB-23-2026,MOLLENDO,23.6354
21.04.2026,COMB-23-2026,PISCO,23.5174
21.04.2026,COMB-23-2026,PIURA,19.7532
21.04.2026,COMB-23-2026,PTO. MALDONADO,20.1283
21.04.2026,COMB-23-2026,PUCALLPA,17.96
21.04.2026,COMB-23-2026,SALAVERRY,23.6
21.04.2026,COMB-23-2026,SUPE,21.5468
21.04.2026,COMB-23-2026,TALARA,19.5526
21.04.2026,COMB-23-2026,TARAPOTO,22.4613
21.04.2026,COMB-23-2026,YURIMAGUAS,17.99
21.07.2026,COMB-52-2026,CHIMBOTE,22.479
21.07.2026,COMB-52-2026,CUSCO,24.4024
21.07.2026,COMB-52-2026,EL MILAGRO,24.7918
21.07.2026,COMB-52-2026,ETEN,23.2224
21.07.2026,COMB-52-2026,ILO,24.088
21.07.2026,COMB-52-2026,IQUITOS,20.25
21.07.2026,COMB-52-2026,JULIACA,24.4614
21.07.2026,COMB-52-2026,LIMA,22.5852
21.07.2026,COMB-52-2026,MOLLENDO,23.836
21.07.2026,COMB-52-2026,PISCO,22.4554
21.07.2026,COMB-52-2026,PIURA,23.9776
21.07.2026,COMB-52-2026,PTO. MALDONADO,20.5183
21.07.2026,COMB-52-2026,PUCALLPA,19.36
21.07.2026,COMB-52-2026,SALAVERRY,23.4702
21.07.2026,COMB-52-2026,SUPE,22.8094
21.07.2026,COMB-52-2026,TALARA,23.777
21.07.2026,COMB-52-2026,TARAPOTO,25.1045
21.07.2026,COMB-52-2026,YURIMAGUAS,20.1
22.05.2026,COMB-31-2026,CHIMBOTE,20.3314
22.05.2026,COMB-31-2026,CUSCO,23.4348
22.05.2026,COMB-31-2026,EL MILAGRO,22.2312
22.05.2026,COMB-31-2026,ETEN,21.004
22.05.2026,COMB-31-2026,ILO,23.5882
22.05.2026,COMB-31-2026,IQUITOS,18.41
22.05.2026,COMB-31-2026,JULIACA,23.3286
22.05.2026,COMB-31-2026,LIMA,20.7208
22.05.2026,COMB-31-2026,MOLLENDO,23.1516
22.05.2026,COMB-31-2026,PISCO,21.1692
22.05.2026,COMB-31-2026,PIURA,19.9184
22.05.2026,COMB-31-2026,PTO. MALDONADO,19.7183
22.05.2026,COMB-31-2026,PUCALLPA,18.47
22.05.2026,COMB-31-2026,SALAVERRY,21.3698
22.05.2026,COMB-31-2026,SUPE,20.9686
22.05.2026,COMB-31-2026,TALARA,19.7178
22.05.2026,COMB-31-2026,TARAPOTO,22.6265
22.05.2026,COMB-31-2026,YURIMAGUAS,16.9
23.06.2026,COMB-43-2026,CHIMBOTE,18.8564
23.06.2026,COMB-43-2026,CUSCO,20.6854
23.06.2026,COMB-43-2026,EL MILAGRO,20.591
23.06.2026,COMB-43-2026,ETEN,18.8446
23.06.2026,COMB-43-2026,ILO,20.8388
23.06.2026,COMB-43-2026,IQUITOS,16.18
23.06.2026,COMB-43-2026,JULIACA,20.5792
23.06.2026,COMB-43-2026,LIMA,18.9154
23.06.2026,COMB-43-2026,MOLLENDO,20.4022
23.06.2026,COMB-43-2026,PISCO,19.1278
23.06.2026,COMB-43-2026,PIURA,18.2782
23.06.2026,COMB-43-2026,PTO. MALDONADO,17.4883
23.06.2026,COMB-43-2026,PUCALLPA,16.24
23.06.2026,COMB-43-2026,SALAVERRY,19.5408
23.06.2026,COMB-43-2026,SUPE,19.3756
23.06.2026,COMB-43-2026,TALARA,18.0776
23.06.2026,COMB-43-2026,TARAPOTO,20.9863
23.06.2026,COMB-43-2026,YURIMAGUAS,14.61
23.07.2026,COMB-53-2026,CHIMBOTE,22.479
23.07.2026,COMB-53-2026,CUSCO,24.4024
23.07.2026,COMB-53-2026,EL MILAGRO,24.7918
23.07.2026,COMB-53-2026,ETEN,23.2224
23.07.2026,COMB-53-2026,ILO,24.088
23.07.2026,COMB-53-2026,IQUITOS,20.25
23.07.2026,COMB-53-2026,JULIACA,24.4614
23.07.2026,COMB-53-2026,LIMA,22.5852
23.07.2026,COMB-53-2026,MOLLENDO,23.836
23.07.2026,COMB-53-2026,PISCO,22.4554
23.07.2026,COMB-53-2026,PIURA,23.9776
23.07.2026,COMB-53-2026,PTO. MALDONADO,20.5183
23.07.2026,COMB-53-2026,PUCALLPA,19.36
23.07.2026,COMB-53-2026,SALAVERRY,23.4702
23.07.2026,COMB-53-2026,SUPE,22.8094
23.07.2026,COMB-53-2026,TALARA,23.777
23.07.2026,COMB-53-2026,TARAPOTO,25.1045
23.07.2026,COMB-53-2026,YURIMAGUAS,20.1
24.02.2026,COMB-10-2026,CHIMBOTE,13.2868
24.02.2026,COMB-10-2026,CUSCO,14.8208
24.02.2026,COMB-10-2026,EL MILAGRO,14.7382
24.02.2026,COMB-10-2026,ETEN,13.8886
24.02.2026,COMB-10-2026,ILO,14.3842
24.02.2026,COMB-10-2026,IQUITOS,12.16
24.02.2026,COMB-10-2026,JULIACA,14.7146
24.02.2026,COMB-10-2026,LIMA,13.6526
24.02.2026,COMB-10-2026,MOLLENDO,14.5376
24.02.2026,COMB-10-2026,PISCO,14.3016
24.02.2026,COMB-10-2026,PIURA,12.4254
24.02.2026,COMB-10-2026,PTO. MALDONADO,12.4183
24.02.2026,COMB-10-2026,PUCALLPA,12.15
24.02.2026,COMB-10-2026,SALAVERRY,14.1482
24.02.2026,COMB-10-2026,SUPE,14.101
24.02.2026,COMB-10-2026,TALARA,12.2248
24.02.2026,COMB-10-2026,TARAPOTO,15.1335
24.02.2026,COMB-10-2026,YURIMAGUAS,12.58
24.03.2026,COMB-16-2026,CHIMBOTE,22.5262
24.03.2026,COMB-16-2026,CUSCO,23.954
24.03.2026,COMB-16-2026,EL MILAGRO,23.9776
24.03.2026,COMB-16-2026,ETEN,23.128
24.03.2026,COMB-16-2026,ILO,23.6236
24.03.2026,COMB-16-2026,IQUITOS,19.9
24.03.2026,COMB-16-2026,JULIACA,23.8478
24.03.2026,COMB-16-2026,LIMA,22.892
24.03.2026,COMB-16-2026,MOLLENDO,23.6708
24.03.2026,COMB-16-2026,PISCO,23.541
24.03.2026,COMB-16-2026,PIURA,21.6648
24.03.2026,COMB-16-2026,PTO. MALDONADO,20.1583
24.03.2026,COMB-16-2026,PUCALLPA,19.89
24.03.2026,COMB-16-2026,SALAVERRY,23.3876
24.03.2026,COMB-16-2026,SUPE,23.3404
24.03.2026,COMB-16-2026,TALARA,21.4642
24.03.2026,COMB-16-2026,TARAPOTO,24.3729
24.03.2026,COMB-16-2026,YURIMAGUAS,20.32
25.04.2026,COMB-24-2026,CHIMBOTE,20.3904
25.04.2026,COMB-24-2026,CUSCO,23.9186
25.04.2026,COMB-24-2026,EL MILAGRO,23.6
25.04.2026,COMB-24-2026,ETEN,23.3404
25.04.2026,COMB-24-2026,ILO,23.482
25.04.2026,COMB-24-2026,IQUITOS,17.97
25.04.2026,COMB-24-2026,JULIACA,23.8124
25.04.2026,COMB-24-2026,LIMA,21.0984
25.04.2026,COMB-24-2026,MOLLENDO,23.6354
25.04.2026,COMB-24-2026,PISCO,23.5174
25.04.2026,COMB-24-2026,PIURA,21.2872
25.04.2026,COMB-24-2026,PTO. MALDONADO,20.1283
25.04.2026,COMB-24-2026,PUCALLPA,17.96
25.04.2026,COMB-24-2026,SALAVERRY,23.6
25.04.2026,COMB-24-2026,SUPE,21.5468
25.04.2026,COMB-24-2026,TALARA,21.0866
25.04.2026,COMB-24-2026,TARAPOTO,23.9953
25.04.2026,COMB-24-2026,YURIMAGUAS,17.56
25.07.2026,COMB-54-2026,CHIMBOTE,23.069
25.07.2026,COMB-54-2026,CUSCO,24.4024
25.07.2026,COMB-54-2026,EL MILAGRO,24.7918
25.07.2026,COMB-54-2026,ETEN,23.8124
25.07.2026,COMB-54-2026,ILO,24.088
25.07.2026,COMB-54-2026,IQUITOS,20.75
25.07.2026,COMB-54-2026,JULIACA,24.4614
25.07.2026,COMB-54-2026,LIMA,23.1752
25.07.2026,COMB-54-2026,MOLLENDO,23.836
25.07.2026,COMB-54-2026,PISCO,23.0454
25.07.2026,COMB-54-2026,PIURA,23.9776
25.07.2026,COMB-54-2026,PTO. MALDONADO,20.5183
25.07.2026,COMB-54-2026,PUCALLPA,19.86
25.07.2026,COMB-54-2026,SALAVERRY,24.0602
25.07.2026,COMB-54-2026,SUPE,23.3994
25.07.2026,COMB-54-2026,TALARA,23.777
25.07.2026,COMB-54-2026,TARAPOTO,25.1045
25.07.2026,COMB-54-2026,YURIMAGUAS,20.1
25.08.2026,COMB-60-2026,CHIMBOTE,25.5942
25.08.2026,COMB-60-2026,CUSCO,26.9276
25.08.2026,COMB-60-2026,EL MILAGRO,26.1488
25.08.2026,COMB-60-2026,ETEN,25.7594
25.08.2026,COMB-60-2026,ILO,26.6132
25.08.2026,COMB-60-2026,IQUITOS,22.36
25.08.2026,COMB-60-2026,JULIACA,26.9866
25.08.2026,COMB-60-2026,LIMA,25.075
25.08.2026,COMB-60-2026,MOLLENDO,26.3612
25.08.2026,COMB-60-2026,PISCO,24.9452
25.08.2026,COMB-60-2026,PIURA,25.3346
25.08.2026,COMB-60-2026,PTO. MALDONADO,22.6583
25.08.2026,COMB-60-2026,PUCALLPA,21.47
25.08.2026,COMB-60-2026,SALAVERRY,26.5854
25.08.2026,COMB-60-2026,SUPE,25.2992
25.08.2026,COMB-60-2026,TALARA,25.134
25.08.2026,COMB-60-2026,TARAPOTO,26.4615
25.08.2026,COMB-60-2026,YURIMAGUAS,21.25
26.05.2026,COMB-32-2026,CHIMBOTE,19.7178
26.05.2026,COMB-32-2026,CUSCO,23.0572
26.05.2026,COMB-32-2026,EL MILAGRO,21.4996
26.05.2026,COMB-32-2026,ETEN,20.2724
26.05.2026,COMB-32-2026,ILO,23.2106
26.05.2026,COMB-32-2026,IQUITOS,16.99
26.05.2026,COMB-32-2026,JULIACA,22.951
26.05.2026,COMB-32-2026,LIMA,19.8712
26.05.2026,COMB-32-2026,MOLLENDO,22.774
26.05.2026,COMB-32-2026,PISCO,20.3196
26.05.2026,COMB-32-2026,PIURA,19.1868
26.05.2026,COMB-32-2026,PTO. MALDONADO,19.3983
26.05.2026,COMB-32-2026,PUCALLPA,17.05
26.05.2026,COMB-32-2026,SALAVERRY,20.6382
26.05.2026,COMB-32-2026,SUPE,20.119
26.05.2026,COMB-32-2026,TALARA,18.9862
26.05.2026,COMB-32-2026,TARAPOTO,21.8949
26.05.2026,COMB-32-2026,YURIMAGUAS,15.78
26.06.2026,COMB-44-2026,CHIMBOTE,18.8564
26.06.2026,COMB-44-2026,CUSCO,20.6854
26.06.2026,COMB-44-2026,EL MILAGRO,20.237
26.06.2026,COMB-44-2026,ETEN,18.8446
26.06.2026,COMB-44-2026,ILO,20.8388
26.06.2026,COMB-44-2026,IQUITOS,16.18
26.06.2026,COMB-44-2026,JULIACA,20.5792
26.06.2026,COMB-44-2026,LIMA,18.9154
26.06.2026,COMB-44-2026,MOLLENDO,20.4022
26.06.2026,COMB-44-2026,PISCO,19.1278
26.06.2026,COMB-44-2026,PIURA,17.9242
26.06.2026,COMB-44-2026,PTO. MALDONADO,17.4883
26.06.2026,COMB-44-2026,PUCALLPA,16.24
26.06.2026,COMB-44-2026,SALAVERRY,19.5408
26.06.2026,COMB-44-2026,SUPE,19.3756
26.06.2026,COMB-44-2026,TALARA,17.7236
26.06.2026,COMB-44-2026,TARAPOTO,20.6323
26.06.2026,COMB-44-2026,YURIMAGUAS,14.31
